309,RC1206FR-07309RL,Yageo,11,Digi-Key,0.00261,30000,1206,250 mW,309 Ω,±1%,
316,RC1206FR-07316RL,Yageo,11,Digi-Key,0.00261,20000,1206,250 mW,316 Ω,±1%,
324,RC1206FR-07324RL,Yageo,12,Digi-Key,0.00261,50000,1206,250 mW,324 Ω,±1%,
332,RC1206FR-07332RL,Yageo,13,Digi-Key,0.00261,190000,1206,250 mW,332 Ω,±1%,
340,RC1206FR-07340RL,Yageo,11,Digi-Key,0.00261,20000,1206,250 mW,340 Ω,±1%,
348,RC1206FR-07348RL,Yageo,12,Digi-Key,0.00261,10000,1206,250 mW,348 Ω,±1%,
357,RC1206FR-07357RL,Yageo,12,Digi-Key,0.00261,20000,1206,250 mW,357 Ω,±1%,
365,RC1206FR-07365RL,Yageo,10,Digi-Key,0.00261,55000,1206,250 mW,365 Ω,±1%,
374,RC1206FR-07374RL,Yageo,11,Digi-Key,0.00261,25000,1206,250 mW,374 Ω,±1%,
383,RC1206FR-07383RL,Yageo,15,Digi-Key,0.00261,70000,1206,250 mW,383 Ω,±1%,
392,RC1206FR-07392RL,Yageo,12,Digi-Key,0.00261,65000,1206,250 mW,392 Ω,±1%,
402,RC1206FR-07402RL,Yageo,15,Digi-Key,0.00261,50000,1206,250 mW,402 Ω,±1%,
412,RC1206FR-07412RL,Yageo,12,Digi-Key,0.00261,0,1206,250 mW,412 Ω,±1%,
422,RC1206FR-07422RL,Yageo,10,Digi-Key,0.00261,25000,1206,250 mW,422 Ω,±1%,
432,RC1206FR-07432RL,Yageo,12,Digi-Key,0.00261,60000,1206,250 mW,432 Ω,±1%,
442,RC1206FR-07442RL,Yageo,9,Digi-Key,0.00261,35000,1206,250 mW,442 Ω,±1%,
453,RC1206FR-07453RL,Yageo,12,Digi-Key,0.00261,85000,1206,250 mW,453 Ω,±1%,
464,RC1206FR-07464RL,Yageo,14,Digi-Key,0.00261,15000,1206,250 mW,464 Ω,±1%,
475,RC1206FR-07475RL,Yageo,13,Digi-Key,0.00261,195000,1206,250 mW,475 Ω,±1%,
487,RC1206FR-07487RL,Yageo,10,Digi-Key,0.00261,30000,1206,250 mW,487 Ω,±1%,
499,RC1206FR-07499RL,Yageo,15,Digi-Key,0.00261,135000,1206,250 mW,499 Ω,±1%,
511,RC1206FR-07511RL,Yageo,16,Digi-Key,0.00261,5000,1206,250 mW,511 Ω,±1%,
523,RC1206FR-07523RL,Yageo,15,Digi-Key,0.00261,15000,1206,250 mW,523 Ω,±1%,
536,RC1206FR-07536RL,Yageo,14,Digi-Key,0.00261,30000,1206,250 mW,536 Ω,±1%,
549,RC1206FR-07549RL,Yageo,9,Digi-Key,0.00261,10000,1206,250 mW,549 Ω,±1%,
562,RC1206FR-07562RL,Yageo,14,Digi-Key,0.00261,45000,1206,250 mW,562 Ω,±1%,
576,RC1206FR-07576RL,Yageo,10,Digi-Key,0.00261,10000,1206,250 mW,576 Ω,±1%,
590,RC1206FR-07590RL,Yageo,13,Digi-Key,0.00261,15000,1206,250 mW,590 Ω,±1%,
604,RC1206FR-07604RL,Yageo,13,Digi-Key,0.00261,15000,1206,250 mW,604 Ω,±1%,
619,RC1206FR-07619RL,Yageo,10,Digi-Key,0.00261,40000,1206,250 mW,619 Ω,±1%,
634,RC1206FR-07634RL,Yageo,9,Digi-Key,0.00261,5000,1206,250 mW,634 Ω,±1%,
649,RC1206FR-07649RL,Yageo,10,Digi-Key,0.00261,40000,1206,250 mW,649 Ω,±1%,
665,RC1206FR-07665RL,Yageo,9,Digi-Key,0.00261,55000,1206,250 mW,665 Ω,±1%,
681,RC1206FR-07681RL,Yageo,14,Digi-Key,0.00261,25000,1206,250 mW,681 Ω,±1%,
698,RC1206FR-07698RL,Yageo,9,Digi-Key,0.00261,0,1206,250 mW,698 Ω,±1%,
715,RC1206FR-07715RL,Yageo,14,Digi-Key,0.00261,0,1206,250 mW,715 Ω,±1%,
732,RC1206FR-07732RL,Yageo,9,Digi-Key,0.00261,30000,1206,250 mW,732 Ω,±1%,
750,RC1206FR-07750RL,Yageo,22,Digi-Key,0.00261,280000,1206,250 mW,750 Ω,±1%,
768,RC1206FR-07768RL,Yageo,10,Digi-Key,0.00261,35000,1206,250 mW,768 Ω,±1%,
787,RC1206FR-07787RL,Yageo,17,Digi-Key,0.00261,55000,1206,250 mW,787 Ω,±1%,
806,RC1206FR-07806RL,Yageo,13,Digi-Key,0.00261,5000,1206,250 mW,806 Ω,±1%,
825,RC1206FR-07825RL,Yageo,12,Digi-Key,0.00261,35000,1206,250 mW,825 Ω,±1%,
845,RC1206FR-07845RL,Yageo,11,Digi-Key,0.00261,15000,1206,250 mW,845 Ω,±1%,
866,RC1206FR-07866RL,Yageo,11,Digi-Key,0.00261,190000,1206,250 mW,866 Ω,±1%,
887,RC1206FR-07887RL,Yageo,9,Digi-Key,0.00261,0,1206,250 mW,887 Ω,±1%,
909,RC1206FR-07909RL,Yageo,17,Digi-Key,0.00261,15000,1206,250 mW,909 Ω,±1%,
931,RC1206FR-07931RL,Yageo,9,Digi-Key,0.00261,5000,1206,250 mW,931 Ω,±1%,
953,RC1206FR-07953RL,Yageo,14,Digi-Key,0.00261,20000,1206,250 mW,953 Ω,±1%,
976,RC1206FR-07976RL,Yageo,9,Digi-Key,0.00261,0,1206,250 mW,976 Ω,±1%,
1k,RC1206FR-071KL,Yageo,32,Digi-Key,0.00261,2095000,1206,250 mW,1.00 kΩ,±1%,
1.02k,RC1206FR-071K02L,Yageo,16,Digi-Key,0.00261,35000,1206,250 mW,1.02 kΩ,±1%,
1.05k,RC1206FR-071K05L,Yageo,13,Digi-Key,0.00261,30000,1206,250 mW,1.05 kΩ,±1%,
1.07k,RC1206FR-071K07L,Yageo,7,Digi-Key,0.00261,0,1206,250 mW,1.07 kΩ,±1%,
1.1k,RC1206FR-071K1L,Yageo,16,Digi-Key,0.00261,75000,1206,250 mW,1.10 kΩ,±1%,
1.13k,RC1206FR-071K13L,Yageo,9,Digi-Key,0.00261,5000,1206,250 mW,1.13 kΩ,±1%,
1.15k,RC1206FR-071K15L,Yageo,11,Digi-Key,0.00261,0,1206,250 mW,1.15 kΩ,±1%,
1.18k,RC1206FR-071K18L,Yageo,10,Digi-Key,0.00261,5000,1206,250 mW,1.18 kΩ,±1%,
1.21k,RC1206FR-071K21L,Yageo,13,Digi-Key,0.00261,35000,1206,250 mW,1.21 kΩ,±1%,
1.24k,RC1206FR-071K24L,Yageo,12,Digi-Key,0.00261,10000,1206,250 mW,1.24 kΩ,±1%,
1.27k,RC1206FR-071K27L,Yageo,9,Digi-Key,0.00261,15000,1206,250 mW,1.27 kΩ,±1%,
1.3k,RC1206FR-071K3L,Yageo,17,Digi-Key,0.00261,55000,1206,250 mW,1.30 kΩ,±1%,
1.33k,RC1206FR-071K33L,Yageo,10,Digi-Key,0.00261,25000,1206,250 mW,1.33 kΩ,±1%,
1.37k,RC1206FR-071K37L,Yageo,10,Digi-Key,0.00261,10000,1206,250 mW,1.37 kΩ,±1%,
1.4k,RC1206FR-071K4L,Yageo,15,Digi-Key,0.00261,85000,1206,250 mW,1.40 kΩ,±1%,
1.43k,RC1206FR-071K43L,Yageo,15,Digi-Key,0.00261,20000,1206,250 mW,1.43 kΩ,±1%,
1.47k,RC1206FR-071K47L,Yageo,13,Digi-Key,0.00261,55000,1206,250 mW,1.47 kΩ,±1%,
1.5k,RC1206FR-071K5L,Yageo,28,Digi-Key,0.00261,485000,1206,250 mW,1.50 kΩ,±1%,
1.54k,RC1206FR-071K54L,Yageo,11,Digi-Key,0.00261,40000,1206,250 mW,1.54 kΩ,±1%,
1.58k,RC1206FR-071K58L,Yageo,8,Digi-Key,0.00261,20000,1206,250 mW,1.58 kΩ,±1%,
1.62k,RC1206FR-071K62L,Yageo,15,Digi-Key,0.00261,65000,1206,250 mW,1.62 kΩ,±1%,
1.65k,RC1206FR-071K65L,Yageo,10,Digi-Key,0.00261,15000,1206,250 mW,1.65 kΩ,±1%,
1.69k,RC1206FR-071K69L,Yageo,18,Digi-Key,0.00261,55000,1206,250 mW,1.69 kΩ,±1%,
1.74k,RC1206FR-071K74L,Yageo,13,Digi-Key,0.00261,25000,1206,250 mW,1.74 kΩ,±1%,
1.78k,RC1206FR-071K78L,Yageo,17,Digi-Key,0.00261,10000,1206,250 mW,1.78 kΩ,±1%,
1.82k,RC1206FR-071K82L,Yageo,17,Digi-Key,0.00261,240000,1206,250 mW,1.82 kΩ,±1%,
1.87k,RC1206FR-071K87L,Yageo,12,Digi-Key,0.00261,5000,1206,250 mW,1.87 kΩ,±1%,
1.91k,RC1206FR-071K91L,Yageo,10,Digi-Key,0.00261,15000,1206,250 mW,1.91 kΩ,±1%,
1.96k,RC1206FR-071K96L,Yageo,11,Digi-Key,0.00261,25000,1206,250 mW,1.96 kΩ,±1%,
2k,RC1206FR-072KL,Yageo,26,Digi-Key,0.00261,190000,1206,250 mW,2.00 kΩ,±1%,
2.05k,RC1206FR-072K05L,Yageo,13,Digi-Key,0.00261,20000,1206,250 mW,2.05 kΩ,±1%,
2.1k,RC1206FR-072K1L,Yageo,11,Digi-Key,0.00261,80000,1206,250 mW,2.10 kΩ,±1%,
2.15k,RC1206FR-072K15L,Yageo,12,Digi-Key,0.00261,30000,1206,250 mW,2.15 kΩ,±1%,
2.21k,RC1206FR-072K21L,Yageo,19,Digi-Key,0.00261,60000,1206,250 mW,2.21 kΩ,±1%,
2.26k,RC1206FR-072K26L,Yageo,14,Digi-Key,0.00261,20000,1206,250 mW,2.26 kΩ,±1%,
2.32k,RC1206FR-072K32L,Yageo,9,Digi-Key,0.00261,15000,1206,250 mW,2.32 kΩ,±1%,
2.37k,RC1206FR-072K37L,Yageo,10,Digi-Key,0.00261,20000,1206,250 mW,2.37 kΩ,±1%,
2.43k,RC1206FR-072K43L,Yageo,13,Digi-Key,0.00261,70000,1206,250 mW,2.43 kΩ,±1%,
2.49k,RC1206FR-072K49L,Yageo,16,Digi-Key,0.00261,50000,1206,250 mW,2.49 kΩ,±1%,
2.55k,RC1206FR-072K55L,Yageo,8,Digi-Key,0.00261,20000,1206,250 mW,2.55 kΩ,±1%,
2.61k,RC1206FR-072K61L,Yageo,16,Digi-Key,0.00261,50000,1206,250 mW,2.61 kΩ,±1%,
2.67k,RC1206FR-072K67L,Yageo,10,Digi-Key,0.00261,5000,1206,250 mW,2.67 kΩ,±1%,
2.74k,RC1206FR-072K74L,Yageo,11,Digi-Key,0.00261,5000,1206,250 mW,2.74 kΩ,±1%,
2.8k,RC1206FR-072K8L,Yageo,13,Digi-Key,0.00261,40000,1206,250 mW,2.80 kΩ,±1%,
2.87k,RC1206FR-072K87L,Yageo,10,Digi-Key,0.00261,20000,1206,250 mW,2.87 kΩ,±1%,
2.94k,RC1206FR-072K94L,Yageo,6,Digi-Key,0.00261,10000,1206,250 mW,2.94 kΩ,±1%,
3.01k,RC1206FR-073K01L,Yageo,15,Digi-Key,0.00261,0,1206,250 mW,3.01 kΩ,±1%,
3.09k,RC1206FR-073K09L,Yageo,10,Digi-Key,0.00261,140000,1206,250 mW,3.09 kΩ,±1%,
3.16k,RC1206FR-073K16L,Yageo,15,Digi-Key,0.00261,25000,1206,250 mW,3.16 kΩ,±1%,
3.24k,RC1206FR-073K24L,Yageo,10,Digi-Key,0.00261,25000,1206,250 mW,3.24 kΩ,±1%,
3.32k,RC1206FR-073K32L,Yageo,19,Digi-Key,0.00261,15000,1206,250 mW,3.32 kΩ,±1%,
3.4k,RC1206FR-073K4L,Yageo,15,Digi-Key,0.00261,35000,1206,250 mW,3.40 kΩ,±1%,
3.48k,RC1206FR-073K48L,Yageo,10,Digi-Key,0.00261,30000,1206,250 mW,3.48 kΩ,±1%,
3.57k,RC1206FR-073K57L,Yageo,10,Digi-Key,0.00261,25000,1206,250 mW,3.57 kΩ,±1%,
3.65k,RC1206FR-073K65L,Yageo,10,Digi-Key,0.00261,60000,1206,250 mW,3.65 kΩ,±1%,
3.74k,RC1206FR-073K74L,Yageo,14,Digi-Key,0.00261,35000,1206,250 mW,3.74 kΩ,±1%,
3.83k,RC1206FR-073K83L,Yageo,15,Digi-Key,0.00261,25000,1206,250 mW,3.83 kΩ,±1%,
3.92k,RC1206FR-073K92L,Yageo,16,Digi-Key,0.00261,35000,1206,250 mW,3.92 kΩ,±1%,
4.02k,RC1206FR-074K02L,Yageo,16,Digi-Key,0.00261,60000,1206,250 mW,4.02 kΩ,±1%,
4.12k,RC1206FR-074K12L,Yageo,10,Digi-Key,0.00261,20000,1206,250 mW,4.12 kΩ,±1%,
4.22k,RC1206FR-074K22L,Yageo,12,Digi-Key,0.00261,20000,1206,250 mW,4.22 kΩ,±1%,
4.32k,RC1206FR-074K32L,Yageo,15,Digi-Key,0.00261,45000,1206,250 mW,4.32 kΩ,±1%,
4.42k,RC1206FR-074K42L,Yageo,15,Digi-Key,0.00261,10000,1206,250 mW,4.42 kΩ,±1%,
4.53k,RC1206FR-074K53L,Yageo,12,Digi-Key,0.00261,50000,1206,250 mW,4.53 kΩ,±1%,
4.64k,RC1206FR-074K64L,Yageo,14,Digi-Key,0.00261,0,1206,250 mW,4.64 kΩ,±1%,
4.75k,RC1206FR-074K75L,Yageo,13,Digi-Key,0.00261,370000,1206,250 mW,4.75 kΩ,±1%,
4.87k,RC1206FR-074K87L,Yageo,9,Digi-Key,0.00261,35000,1206,250 mW,4.87 kΩ,±1%,
4.99k,RC1206FR-074K99L,Yageo,21,Digi-Key,0.00261,195000,1206,250 mW,4.99 kΩ,±1%,
5.11k,RC1206FR-075K11L,Yageo,20,Digi-Key,0.00261,75000,1206,250 mW,5.11 kΩ,±1%,
5.23k,RC1206FR-075K23L,Yageo,12,Digi-Key,0.00261,15000,1206,250 mW,5.23 kΩ,±1%,
5.36k,RC1206FR-075K36L,Yageo,12,Digi-Key,0.00261,0,1206,250 mW,5.36 kΩ,±1%,
5.49k,RC1206FR-075K49L,Yageo,15,Digi-Key,0.00261,15000,1206,250 mW,5.49 kΩ,±1%,
5.62k,RC1206FR-075K62L,Yageo,13,Digi-Key,0.00261,35000,1206,250 mW,5.62 kΩ,±1%,
5.76k,RC1206FR-075K76L,Yageo,8,Digi-Key,0.00261,30000,1206,250 mW,5.76 kΩ,±1%,
5.9k,RC1206FR-075K9L,Yageo,11,Digi-Key,0.00261,15000,1206,250 mW,5.90 kΩ,±1%,
6.04k,RC1206FR-076K04L,Yageo,10,Digi-Key,0.00261,0,1206,250 mW,6.04 kΩ,±1%,
6.19k,RC1206FR-076K19L,Yageo,13,Digi-Key,0.00261,65000,1206,250 mW,6.19 kΩ,±1%,
6.34k,RC1206FR-076K34L,Yageo,10,Digi-Key,0.00261,10000,1206,250 mW,6.34 kΩ,±1%,
6.49k,RC1206FR-076K49L,Yageo,14,Digi-Key,0.00261,25000,1206,250 mW,6.49 kΩ,±1%,
6.65k,RC1206FR-076K65L,Yageo,9,Digi-Key,0.00261,25000,1206,250 mW,6.65 kΩ,±1%,
6.81k,RC1206FR-076K81L,Yageo,13,Digi-Key,0.00261,275000,1206,250 mW,6.81 kΩ,±1%,
6.98k,RC1206FR-076K98L,Yageo,12,Digi-Key,0.00261,55000,1206,250 mW,6.98 kΩ,±1%,
7.15k,RC1206FR-077K15L,Yageo,13,Digi-Key,0.00261,70000,1206,250 mW,7.15 kΩ,±1%,
7.32k,RC1206FR-077K32L,Yageo,7,Digi-Key,0.00261,25000,1206,250 mW,7.32 kΩ,±1%,
7.5k,RC1206FR-077K5L,Yageo,18,Digi-Key,0.00261,15000,1206,250 mW,7.50 kΩ,±1%,
7.68k,RC1206FR-077K68L,Yageo,7,Digi-Key,0.00261,25000,1206,250 mW,7.68 kΩ,±1%,
7.87k,RC1206FR-077K87L,Yageo,11,Digi-Key,0.00261,0,1206,250 mW,7.87 kΩ,±1%,
8.06k,RC1206FR-078K06L,Yageo,13,Digi-Key,0.00261,40000,1206,250 mW,8.06 kΩ,±1%,
8.25k,RC1206FR-078K25L,Yageo,13,Digi-Key,0.00261,25000,1206,250 mW,8.25 kΩ,±1%,
8.45k,RC1206FR-078K45L,Yageo,10,Digi-Key,0.00261,45000,1206,250 mW,8.45 kΩ,±1%,
8.66k,RC1206FR-078K66L,Yageo,14,Digi-Key,0.00261,60000,1206,250 mW,8.66 kΩ,±1%,
8.87k,RC1206FR-078K87L,Yageo,10,Digi-Key,0.00261,15000,1206,250 mW,8.87 kΩ,±1%,
9.09k,RC1206FR-079K09L,Yageo,13,Digi-Key,0.00261,60000,1206,250 mW,9.09 kΩ,±1%,
9.31k,RC1206FR-079K31L,Yageo,11,Digi-Key,0.00261,20000,1206,250 mW,9.31 kΩ,±1%,
9.53k,RC1206FR-079K53L,Yageo,11,Digi-Key,0.00261,20000,1206,250 mW,9.53 kΩ,±1%,
9.76k,RC1206FR-079K76L,Yageo,9,Digi-Key,0.00261,10000,1206,250 mW,9.76 kΩ,±1%,
10k,RC1206FR-0710KL,Yageo,35,Digi-Key,0.00261,3235000,1206,250 mW,10.0 kΩ,±1%,
10.2k,RC1206FR-0710K2L,Yageo,10,Digi-Key,0.00261,20000,1206,250 mW,10.2 kΩ,±1%,
10.5k,RC1206FR-0710K5L,Yageo,13,Digi-Key,0.00261,25000,1206,250 mW,10.5 kΩ,±1%,
10.7k,RC1206FR-0710K7L,Yageo,10,Digi-Key,0.00261,10000,1206,250 mW,10.7 kΩ,±1%,
11k,RC1206FR-0711KL,Yageo,16,Digi-Key,0.00261,240000,1206,250 mW,11.0 kΩ,±1%,
11.3k,RC1206FR-0711K3L,Yageo,9,Digi-Key,0.00261,35000,1206,250 mW,11.3 kΩ,±1%,
11.5k,RC1206FR-0711K5L,Yageo,13,Digi-Key,0.00261,75000,1206,250 mW,11.5 kΩ,±1%,
11.8k,RC1206FR-0711K8L,Yageo,13,Digi-Key,0.00261,15000,1206,250 mW,11.8 kΩ,±1%,
12.1k,RC1206FR-0712K1L,Yageo,16,Digi-Key,0.00261,30000,1206,250 mW,12.1 kΩ,±1%,
12.4k,RC1206FR-0712K4L,Yageo,13,Digi-Key,0.00261,25000,1206,250 mW,12.4 kΩ,±1%,
12.7k,RC1206FR-0712K7L,Yageo,14,Digi-Key,0.00261,45000,1206,250 mW,12.7 kΩ,±1%,
13k,RC1206FR-0713KL,Yageo,15,Digi-Key,0.00261,40000,1206,250 mW,13.0 kΩ,±1%,
13.3k,RC1206FR-0713K3L,Yageo,13,Digi-Key,0.00261,15000,1206,250 mW,13.3 kΩ,±1%,
13.7k,RC1206FR-0713K7L,Yageo,12,Digi-Key,0.00261,45000,1206,250 mW,13.7 kΩ,±1%,
14k,RC1206FR-0714KL,Yageo,11,Digi-Key,0.00261,0,1206,250 mW,14.0 kΩ,±1%,
14.3k,RC1206FR-0714K3L,Yageo,12,Digi-Key,0.00261,5000,1206,250 mW,14.3 kΩ,±1%,
14.7k,RC1206FR-0714K7L,Yageo,14,Digi-Key,0.00261,15000,1206,250 mW,14.7 kΩ,±1%,
15k,RC1206FR-0715KL,Yageo,23,Digi-Key,0.00261,160000,1206,250 mW,15.0 kΩ,±1%,
15.4k,RC1206FR-0715K4L,Yageo,12,Digi-Key,0.00261,40000,1206,250 mW,15.4 kΩ,±1%,
15.8k,RC1206FR-0715K8L,Yageo,13,Digi-Key,0.00261,65000,1206,250 mW,15.8 kΩ,±1%,
16.2k,RC1206FR-0716K2L,Yageo,11,Digi-Key,0.00261,0,1206,250 mW,16.2 kΩ,±1%,
16.5k,RC1206FR-0716K5L,Yageo,10,Digi-Key,0.00261,15000,1206,250 mW,16.5 kΩ,±1%,
16.9k,RC1206FR-0716K9L,Yageo,10,Digi-Key,0.00261,15000,1206,250 mW,16.9 kΩ,±1%,
17.4k,RC1206FR-0717K4L,Yageo,10,Digi-Key,0.00261,15000,1206,250 mW,17.4 kΩ,±1%,
17.8k,RC1206FR-0717K8L,Yageo,9,Digi-Key,0.00261,5000,1206,250 mW,17.8 kΩ,±1%,
18.2k,RC1206FR-0718K2L,Yageo,11,Digi-Key,0.00261,55000,1206,250 mW,18.2 kΩ,±1%,
18.7k,RC1206FR-0718K7L,Yageo,12,Digi-Key,0.00261,185000,1206,250 mW,18.7 kΩ,±1%,
19.1k,RC1206FR-0719K1L,Yageo,7,Digi-Key,0.00261,5000,1206,250 mW,19.1 kΩ,±1%,
19.6k,RC1206FR-0719K6L,Yageo,12,Digi-Key,0.00261,15000,1206,250 mW,19.6 kΩ,±1%,
20k,RC1206FR-0720KL,Yageo,23,Digi-Key,0.00261,295000,1206,250 mW,20.0 kΩ,±1%,
20.5k,RC1206FR-0720K5L,Yageo,10,Digi-Key,0.00261,20000,1206,250 mW,20.5 kΩ,±1%,
21k,RC1206FR-0721KL,Yageo,12,Digi-Key,0.00261,0,1206,250 mW,21.0 kΩ,±1%,
21.5k,RC1206FR-0721K5L,Yageo,13,Digi-Key,0.00261,15000,1206,250 mW,21.5 kΩ,±1%,
22.1k,RC1206FR-0722K1L,Yageo,15,Digi-Key,0.00261,90000,1206,250 mW,22.1 kΩ,±1%,
22.6k,RC1206FR-0722K6L,Yageo,11,Digi-Key,0.00261,30000,1206,250 mW,22.6 kΩ,±1%,
23.2k,RC1206FR-0723K2L,Yageo,7,Digi-Key,0.00261,30000,1206,250 mW,23.2 kΩ,±1%,
23.7k,RC1206FR-0723K7L,Yageo,11,Digi-Key,0.00261,25000,1206,250 mW,23.7 kΩ,±1%,
24.3k,RC1206FR-0724K3L,Yageo,14,Digi-Key,0.00261,60000,1206,250 mW,24.3 kΩ,±1%,
24.9k,RC1206FR-0724K9L,Yageo,13,Digi-Key,0.00261,15000,1206,250 mW,24.9 kΩ,±1%,
25.5k,RC1206FR-0725K5L,Yageo,12,Digi-Key,0.00261,30000,1206,250 mW,25.5 kΩ,±1%,
26.1k,RC1206FR-0726K1L,Yageo,12,Digi-Key,0.00261,20000,1206,250 mW,26.1 kΩ,±1%,
26.7k,RC1206FR-0726K7L,Yageo,15,Digi-Key,0.00261,10000,1206,250 mW,26.7 kΩ,±1%,
27.4k,RC1206FR-0727K4L,Yageo,10,Digi-Key,0.00254,0,1206,-1,27.4 kΩ,±1%,
28k,RC1206FR-0728KL,Yageo,10,Digi-Key,0.00261,30000,1206,250 mW,28.0 kΩ,±1%,
28.7k,RC1206FR-0728K7L,Yageo,12,Digi-Key,0.00261,30000,1206,250 mW,28.7 kΩ,±1%,
29.4k,RC1206FR-0729K4L,Yageo,11,Digi-Key,0.00261,10000,1206,250 mW,29.4 kΩ,±1%,
30.1k,RC1206FR-0730K1L,Yageo,12,Digi-Key,0.00261,80000,1206,250 mW,30.1 kΩ,±1%,
30.9k,RC1206FR-0730K9L,Yageo,13,Digi-Key,0.00261,35000,1206,250 mW,30.9 kΩ,±1%,
31.6k,RC1206FR-0731K6L,Yageo,14,Digi-Key,0.00261,45000,1206,250 mW,31.6 kΩ,±1%,
32.4k,RC1206FR-0732K4L,Yageo,8,Digi-Key,0.00261,30000,1206,250 mW,32.4 kΩ,±1%,
33.2k,RC1206FR-0733K2L,Yageo,14,Digi-Key,0.00261,60000,1206,250 mW,33.2 kΩ,±1%,
34k,RC1206FR-0734KL,Yageo,9,Digi-Key,0.00261,0,1206,250 mW,34.0 kΩ,±1%,
34.8k,RC1206FR-0734K8L,Yageo,13,Digi-Key,0.00261,10000,1206,250 mW,34.8 kΩ,±1%,
35.7k,RC1206FR-0735K7L,Yageo,11,Digi-Key,0.00261,20000,1206,250 mW,35.7 kΩ,±1%,
36.5k,RC1206FR-0736K5L,Yageo,13,Digi-Key,0.00261,5000,1206,250 mW,36.5 kΩ,±1%,
37.4k,RC1206FR-0737K4L,Yageo,9,Digi-Key,0.00261,20000,1206,250 mW,37.4 kΩ,±1%,
38.3k,RC1206FR-0738K3L,Yageo,12,Digi-Key,0.00261,5000,1206,250 mW,38.3 kΩ,±1%,
39.2k,RC1206FR-0739K2L,Yageo,10,Digi-Key,0.00261,25000,1206,250 mW,39.2 kΩ,±1%,
40.2k,RC1206FR-0740K2L,Yageo,12,Digi-Key,0.00261,25000,1206,250 mW,40.2 kΩ,±1%,
41.2k,RC1206FR-0741K2L,Yageo,13,Digi-Key,0.00261,20000,1206,250 mW,41.2 kΩ,±1%,
42.2k,RC1206FR-0742K2L,Yageo,12,Digi-Key,0.00261,30000,1206,250 mW,42.2 kΩ,±1%,
43.2k,RC1206FR-0743K2L,Yageo,13,Digi-Key,0.00261,0,1206,250 mW,43.2 kΩ,±1%,
44.2k,RC1206FR-0744K2L,Yageo,15,Digi-Key,0.00261,15000,1206,250 mW,44.2 kΩ,±1%,
45.3k,RC1206FR-0745K3L,Yageo,9,Digi-Key,0.00261,15000,1206,250 mW,45.3 kΩ,±1%,
46.4k,RC1206FR-0746K4L,Yageo,12,Digi-Key,0.00261,30000,1206,250 mW,46.4 kΩ,±1%,
47.5k,RC1206FR-0747K5L,Yageo,11,Digi-Key,0.00261,20000,1206,250 mW,47.5 kΩ,±1%,
48.7k,RC1206FR-0748K7L,Yageo,13,Digi-Key,0.00261,15000,1206,250 mW,48.7 kΩ,±1%,
49.9k,RC1206FR-0749K9L,Yageo,18,Digi-Key,0.00261,290000,1206,250 mW,49.9 kΩ,±1%,
51.1k,RC1206FR-0751K1L,Yageo,17,Digi-Key,0.00261,135000,1206,250 mW,51.1 kΩ,±1%,
52.3k,RC1206FR-0752K3L,Yageo,10,Digi-Key,0.00261,0,1206,250 mW,52.3 kΩ,±1%,
53.6k,RC1206FR-0753K6L,Yageo,12,Digi-Key,0.00261,15000,1206,250 mW,53.6 kΩ,±1%,
54.9k,RC1206FR-0754K9L,Yageo,10,Digi-Key,0.00261,30000,1206,250 mW,54.9 kΩ,±1%,
56.2k,RC1206FR-0756K2L,Yageo,13,Digi-Key,0.00261,15000,1206,250 mW,56.2 kΩ,±1%,
57.6k,RC1206FR-0757K6L,Yageo,10,Digi-Key,0.00261,30000,1206,250 mW,57.6 kΩ,±1%,
59k,RC1206FR-0759KL,Yageo,11,Digi-Key,0.00261,20000,1206,250 mW,59.0 kΩ,±1%,
60.4k,RC1206FR-0760K4L,Yageo,12,Digi-Key,0.00261,40000,1206,250 mW,60.4 kΩ,±1%,
61.9k,RC1206FR-0761K9L,Yageo,12,Digi-Key,0.00261,10000,1206,250 mW,61.9 kΩ,±1%,
63.4k,RC1206FR-0763K4L,Yageo,8,Digi-Key,0.00261,25000,1206,250 mW,63.4 kΩ,±1%,
64.9k,RC1206FR-0764K9L,Yageo,12,Digi-Key,0.00261,35000,1206,250 mW,64.9 kΩ,±1%,
66.5k,RC1206FR-0766K5L,Yageo,10,Digi-Key,0.00261,10000,1206,250 mW,66.5 kΩ,±1%,
68.1k,RC1206FR-0768K1L,Yageo,10,Digi-Key,0.00261,0,1206,250 mW,68.1 kΩ,±1%,
69.8k,RC1206FR-0769K8L,Yageo,8,Digi-Key,0.00261,5000,1206,250 mW,69.8 kΩ,±1%,
71.5k,RC1206FR-0771K5L,Yageo,8,Digi-Key,0.00261,10000,1206,250 mW,71.5 kΩ,±1%,
73.2k,RC1206FR-0773K2L,Yageo,13,Digi-Key,0.00261,20000,1206,250 mW,73.2 kΩ,±1%,
75k,RC1206FR-0775KL,Yageo,14,Digi-Key,0.00261,130000,1206,250 mW,75.0 kΩ,±1%,
76.8k,RC1206FR-0776K8L,Yageo,7,Digi-Key,0.00261,10000,1206,250 mW,76.8 kΩ,±1%,
78.7k,RC1206FR-0778K7L,Yageo,11,Digi-Key,0.00261,20000,1206,250 mW,78.7 kΩ,±1%,
80.6k,RC1206FR-0780K6L,Yageo,16,Digi-Key,0.00261,30000,1206,250 mW,80.6 kΩ,±1%,
